05/29/1958,,"13th day of trial – Manuel refutes the charges against him:Charge 1: murder of Anne Kneiland on 2 Jan 1956Charge 2: break-in at Platt house in Sept. 1956Charge 3 & 4: break-ins and murders at Fennsbank Ave. in Sept. 1956Charge5: break-in and theft at Mt. Vernon 25 Dec 1957Charge 6: murder of Isabelle Cooke 28 Dec 1957Charge 7 & 8: murders of Smart Family and theft of their car 01 Jan1958"
May 1958,,Manuel discussed what happened at these times:
"",,"Charge 1:-He was working in East Kilbride on 04 Jan 1956 when he found out adead girl had been found at Caplerig.-One week later he saw Superintendent Hendry of Lanarkshire CID (11 Jan 1956)-Hendry asked Peter if he’d been in East Kilbride and when Peteranswered “no”, Hendry said a bus conductress had said otherwise-11 Jan 1956: police take Peter’s clothing from his dwelling and whenthey return Peter assures them he was not in East Kilbride, his proof isthat he got into a fight in Glasgow and went drinking the followingnight (02-03 Jan 1956)-14 Jan 1956- Manuel’s photo was to appear in the Scottish DailyPress nest to a brief article about the murder"
"",,"Charge 2:-Peter was in possession of an electric razor he said to have been givento him by Tallis"
"",,"Charge 3 & 4:-claimed he didn’t break into Mrs. Martin’s house-claimed Tallis boasted about being paid to break into a house on thatavenue-July 1956: Tallis showed Peter two .38’s-Peter arranged to meet Tallis 16 Sept (day before Watt murders) atWoodend Hotel- Tallis didn’t show, Peter went home with a woman-Tallis goes to Manuel’s (Sr.) at 10:00am on 17 Sept 1956, laterManuel challenges Tallis about three murders in Burnside-After 18 Sept. 1956 Manuel finds a .38 in the dining room tabledrawer along with 5 empty shells-23 Sept 1956 Tallis admits to leaving the gun in the drawer-Tallis claims Watts admitted to killing his wife"
"",,"Charge 5:-Manuel denied crime- claimed to be watching a program aboutboxing and could describe what he watched after that"
"",,Charge 6:
"",,"-Manuel said he couldn’t have committed the crime because he was inGlasgow at the time of the killing"
"",,"Charge 7 & 8:-Peter claimed he knew Smart family, and had since 1953-Prior to 25 Dec 1957, Smart asked Manuel if he could get him a gun-31 Dec 1957, Manuel and Smart meet at Royal Oak for gun exchange-Manuel went to Smart’s house on Smart’s request, where Peter foundall three family members dead- said it looked like a murder suicide(essentially by today’s standards), he then took the gun from besideSmart’s body-Manuel called in the murders when he didn’t hear about them in thepapers"
May 1958,,"-Manuel claimed that he wrote the confession so that the police wouldleave his family alone (they threatened him)"
May 1958,,-Manuel is cross-examined by Mr. Gillies
May 1958,,"Manuel explains his claims about all charges against him:Kneiland charge: Peter’s facial scratches were explained by hisprevious fight, no skin samples were taken from victim’s body.Platt charge: said the razor had been in his house long before the timeof the break-inMartin charge: Tallis knew full descriptions of the rings; Tallis said heread about them in the paper on 17 Sept, when they weren’t officiallyconfirmed to be missing until 21 Sept.Watt murders: Watt had no motive to kill his family, but Manuel hadeven less of a motive to shoot these 3 peopleHouston house breaking: claimed to be watching television at the timeand could give detail on the programs he watched.Cooke murder: Manuel was at the cinema at the time of the murder;claimed if he killed someone he’d take care to not be seen (an eyewitness picked him out)Smart murders: the link between him and the murders was “extremelythin”; also not being the “confessing type” it was inexplicable for himto have simply confessed on his own free will"
May 1958,,The  judge reviews Manuel’s speech with the jury
05/29/1958,,4:50 p.m.- jury confirms they have a verdict
"",,The verdicts stand:
"",,Charge 1: Murder of Anne Kneiland – not guilty
"",,Charge 2: Platt break-in – guilty
"",,Charge 3: Martin break-in – guilty
"",,Charge 4: Watt murders – guilty of capital murder
"",,Charge 5: Houston break-in – not proven
"",,Charge 6: Cooke murder – guilty of murder
"",,Charge 7: Smart murders – guilty of capital murder
"",,Charge 8: Theft of Smart’s car – guilty
05/29/1958,,Manuel found guilty and sentenced to death.
05/30/1958,,Newspaper headlines read “Manuel to Hang”
"",,"Manuel is seen slightly frothing at the mouth, his stomach is then"
06/20/1958,,
"",,pumped but nothing of consequence is found
"",,Taken to Appeal Court
"",,6 Grounds of Appeal:
"",,1. Written and verbal “confessions” should not have been
"",,admitted
"",,2. Judge had misdirected the jury as to the burden of proof
"",,relating to the special defenses
"",,3. The verdict in the Martin housebreaking was “contrary to
06/24/1958,,evidence”
"",,4. The jury were misdirected as to the question of motive
"",,regarding Watt murders
"",,5. Judge failed to summarize the evidence of the witnesses
"",,Taylor and Morrison fairly in support of the special defense of
"",,impeachment of William Watt
"",,6. The judge misdirected the jury in directing them that the
"",,finding of the body and shoes in the Cooke murder could be
"",,regarded as independent evidence capable of corroborating the
"",,alleged confession
"",,"Petition for clemency was turned down by the Scottish Secretary, John"
July 1958,32,
"",,McClay
07/11/1958,32,"Died 08.01 hours at HM Prison Barlinnie, Glasgow. The cause of"
"",,death was “Judicial Hanging.”
"",,
General Information,,
Sex,,Male
Race,,White
Number of victims,9 killed,
Country where killing occurred,Scotland,
States where killing occurred,,
Cities where killing occurred,"Glasgow, Birkenshaw, Lanarkshire",
Type of killer,Power Killer,
Height,5’4”,
"",,
"",Childhood Information,
Date of birth,"March 15, 1927",
Location,"Misericordia Hospital Manhattan, NY",
Birth order,2nd of 3,
Number of siblings,2,
Birth category,Middle,
XYY?,,
Raised by,Both parents,
Parent’s marital status,Married,
Did serial killer spend time in an orphanage?,No,
Did serial killer spend time in a foster home?,No,
Was serial killer ever raised by a relative?,No,
Did serial killer live with a step-parent?,No,
Family event,Moved to Britain because father turned very ill,
Age of family event,5 years old,
Problems in school?,Yes,
Teased while in school?,No,
Physically attractive?,Yes,
Physical defect?,No,
Speech defect?,No,
Head injury?,Air raid hit by missile,
Physically abused?,No,
Psychologically abused?,No,
Sexually abused?,No,
Father’s occupation,"Welder by trade, but had many different jobs",
Age of first sexual experience,N/A,
Age when first had intercourse,N/A,
Mother’s occupation,Stayed at home,
Father abused drugs/alcohol,No,
Mother abused drugs/alcohol,No,
"",Cognitive Ability,
Highest grade in school,Grammar school,
Highest degree,Did not receive one,
Grades in school,N/A,
IQ,High IQ but never identified a number,
Source of IQ information,A.M. Nicol Book pg.,
"",Work History,
Served in the military?,No,
Branch,None,
Type of discharge,None,
Saw combat duty,None,
Killed enemy during service?,None,
Applied for job as a cop?,No,
Worked in law enforcement?,"No, but he did help solve some cases that he said hehad valuable information for the police.",
Fired from jobs?,No,
Types of jobs worked,Laborer,
Employment status during series,Employed by a rail station,
"",Relationships,
Sexual preference,Heterosexual,
Marital status,"Single; He was engaged for 3 months but his girlfriendcalled it off  b/c of differences in religious beliefs",
Number of children,None,
Lives with his children,None,
Living with,"Occasionally with his family, by himself, and with otherpeople he did not know and they didn’t know he wasliving in their home with them.",
"",Triad,
Animal torture,No,
Fire setting,No,
Bed wetting,No,
"",Killer Psychological Information,
Abused drugs?,No,
Abused alcohol?,No,
Been to a psychologist (prior to killing)?,No,
Time in forensic hospital (prior to killing)?,No,
Diagnosis,"Memory loss, & Psychopathic Personality Disorder",
"",Killer Criminal History,
Committed previous crimes?,"Yes, he started with petty theft, and went to sexualassault before he started series",
Spent time in jail?,Yes,
Spent time in prison?,Yes,
Killed prior to series?  Age?,No,
"",Serial Killing,
Number of victims,9,
Victim type,"Families, young man & young women",
Killer age at start of series,29,
Date of first kill in series,"January 2nd, 1956",
Date of final kill in series,"January 1st, 1958",
Gender of victims,Male & Female,
Race of victims,White,
Age of victims,"Varied in age: 17, 45, 16, 41, 36, 17, 45, 42, 10",
Type of victim,"Two Families, Two young women, one young man",
Method of killing,"1st Victim: 17 year old woman, he bashed her head inwith a tree stump2nd, 3rd, & 4th (Family) Victims: 45, 16, & 41 killed witha .38 revolver5th Victim: .38 revolver that left a 5inch gash in histhroat6th victim:7th,8th,9th (family) victims: shot in the head",
Weapon,"Tree stump, .38 revolver",
Was gun used?,"With the 2nd, 3rd,  4th , 5th, 7th,8th,9th  victims",
Type,.38 revolver,
Did killer have a partner?,No,
Name of partner,,
Sex of partner,,
Relationship of partner,,
Type of serial killer,Psychopath,
How close did killer live?,Never specified but was within walking distance,
Location of first contact,"1st victim: on the street2nd, 3rd, &4th (Family)victims: at their house5th victim: at the train station6th victim:  outside her house7th,8th,9th (Family) victims: at their house",
Location of killing,"1st victim: golf course2nd,3rd, &4th (Family)victims: at their house5th victim: 150 yds. from his taxi6th victim: in a field7th,8th,9th (family): at their house",
Killing occurred in home of victim?,"1st: No2nd,3rd,&4th  (Family): Yes5th: No but did occur 150yds from  his taxi cab whichwas his employment6th: no but took her from her home7th, 8th, 9th (Family): Yes in their beds",
Killing occurred in home of killer?,No,
Victim abducted or killed at contact?,"1st: Killed at contact2nd, 3rd, 4th (Family): killed at contact5th: killed at contact6th: victim abducted7th, 8th, & 9th (Family): killed at contact",
"",Behavior During Crimes,
Rape?,6th victim yes,
Tortured victims?,He liked to hear them beg.  It got him aroused,
Stalked victims?,No,
Overkill?,No,
Quick & efficient?,Yes,
Used blindfold?,No,
Bound the victims?,3rd victim yes,
"",After Death Behavior,
Sex with the body?,No,
Mutilated body?,No,
Ate part of the body?,No,
Drank victim’s blood?,No,
Posed the body?,No,
Took totem – body part,No,
Took totem – personal item,"7th, 8th, 9th victim",
Robbed victim or location,"Last murder with his 7th, 8th, and 9th victims yes",
"",Disposal of Body,
"Left at scene, no attempt to hide","1st  ( Anne Kneilands): left at scene2nd,3rd,4th  (Watt Family): left at scene5th  (Sydney Dunn): left at scene 150 yards in front of histaxi7th,8th, & 9th (Smart Family): left at scene",
"Left at scene, hidden",,
"Left at scene, buried",6th  (Isabelle Cook): left at the scene but buried her,
"Moved, no attempt to hide",No,
"Moved, buried",No,
Cut-op and disposed of,No,
"Moved, too home",No,
"",Sentencing,
Date killer arrested,"January 13th, 1958",
Date convicted,"May 29th, 1958",
Sentence,Death,
Killer executed?,"Yes, he was  hanged",
Did killer plead NGRI?,No,
Was the NGRI plea successful?,No plea,
Did serial killer confess?,"Yes, he had confessed to Anne Kneilands death eventhough he had been acquitted for it prior to hissentencing.",
Name and state of prison,"HBP Peterhead, Glasgow",
Killer committed suicide?,No,
Killer killed in prison?,No,
Date of death,"July 11th, 1958",
Cause of death,Hanged,
